filename	ttr	1st-pro	2nd-pro	3rd-pro	punct	subcorpus
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0291351.txt	0.4072727272727273	0.06363636363636363	0.034545454545454546	0.023636363636363636	0.14	LY
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0292032.txt	0.6486486486486487	0.036036036036036036	0.0	0.0	0.07207207207207207	LY
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+LY+SL+LY-LY-LY-LY+SL-SL-SL-SL+NNNN+0293706.txt	0.49696969696969695	0.07878787878787878	0.0	0.10909090909090909	0.01818181818181818	LY
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0098941.txt	0.414983164983165	0.020202020202020204	0.008417508417508417	0.015993265993265993	0.09764309764309764	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0099802.txt	0.4874476987447699	0.0020920502092050207	0.0	0.012552301255230125	0.08577405857740586	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0100331.txt	0.45592705167173253	0.004052684903748734	0.00303951367781155	0.020263424518743668	0.13779128672745694	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0101337.txt	0.47592067988668557	0.0	0.0018885741265344666	0.015108593012275733	0.08498583569405099	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0101654.txt	0.4282018111254851	0.00517464424320828	0.00258732212160414	0.019404915912031046	0.12548512289780078	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0103208.txt	0.4522673031026253	0.03937947494033413	0.002386634844868735	0.026252983293556086	0.081145584725537	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0104644.txt	0.5592105263157895	0.003289473684210526	0.0	0.023026315789473683	0.10855263157894737	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0105661.txt	0.3757062146892655	0.005649717514124294	0.0	0.038606403013182675	0.09981167608286252	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0107210.txt	0.4748603351955307	0.00558659217877095	0.008379888268156424	0.02653631284916201	0.12290502793296089	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0107933.txt	0.45724907063197023	0.0	0.0	0.026022304832713755	0.13568773234200743	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0108129.txt	0.4122137404580153	0.0	0.0	0.0	0.09923664122137404	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0108221.txt	0.5028901734104047	0.0038535645472061657	0.009633911368015413	0.007707129094412331	0.12716763005780346	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0109240.txt	0.3904933814681107	0.011432009626955475	0.0024067388688327317	0.01865222623345367	0.098676293622142	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0110910.txt	0.5606936416184971	0.0	0.0	0.023121387283236993	0.0838150289017341	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0111394.txt	0.5770750988142292	0.03557312252964427	0.015810276679841896	0.019762845849802372	0.16600790513833993	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0111996.txt	0.4560723514211886	0.0	0.0012919896640826874	0.021963824289405683	0.09819121447028424	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0112359.txt	0.5891238670694864	0.01812688821752266	0.0030211480362537764	0.04229607250755287	0.09063444108761329	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0112445.txt	0.6929460580912863	0.0	0.0	0.04149377593360996	0.1037344398340249	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0112667.txt	0.4786516853932584	0.0033707865168539327	0.0033707865168539327	0.019101123595505618	0.11348314606741573	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0112826.txt	0.5079872204472844	0.013844515441959531	0.006389776357827476	0.039403620873269436	0.11501597444089456	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0115015.txt	0.6267281105990783	0.004608294930875576	0.0	0.06912442396313365	0.08755760368663594	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0115384.txt	0.6042780748663101	0.0053475935828877	0.00267379679144385	0.05080213903743316	0.09090909090909091	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0116369.txt	0.47898230088495575	0.0	0.0	0.023230088495575223	0.0918141592920354	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0117300.txt	0.3853944562899787	0.0026652452025586353	0.0015991471215351812	0.020788912579957356	0.10181236673773987	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0117951.txt	0.5386819484240688	0.0	0.008595988538681949	0.0057306590257879654	0.10601719197707736	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0118300.txt	0.22878059940517045	0.024021962937542895	0.012125371768474034	0.020132692747654998	0.10112102493708533	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0118465.txt	0.3760129659643436	0.0032414910858995136	0.004051863857374392	0.005672609400324149	0.19611021069692058	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0119897.txt	0.4491315136476427	0.0	0.0	0.028535980148883373	0.10049627791563276	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0119984.txt	0.5506493506493506	0.0	0.0	0.015584415584415584	0.11168831168831168	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0120263.txt	0.3718220338983051	0.018008474576271187	0.01059322033898305	0.014830508474576272	0.11016949152542373	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0121335.txt	0.393006993006993	0.006993006993006993	0.002797202797202797	0.015384615384615385	0.08951048951048951	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0124152.txt	0.4835742444152431	0.022339027595269383	0.005256241787122208	0.04204993429697766	0.12483574244415244	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0125516.txt	0.40825190010857765	0.004343105320304018	0.0	0.016286644951140065	0.09771986970684039	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0126124.txt	0.429042904290429	0.0016501650165016502	0.0	0.0297029702970297	0.12706270627062707	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0127304.txt	0.5205992509363296	0.003745318352059925	0.0	0.02247191011235955	0.10486891385767791	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0130834.txt	0.5048732943469786	0.0	0.0	0.003898635477582846	0.12280701754385964	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0131255.txt	0.4493192133131619	0.0045385779122541605	0.0	0.05143721633888049	0.11649016641452345	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0131434.txt	0.23408938654416692	0.021915972820365587	0.018757775863719017	0.02631830797205474	0.1424059718633362	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0131987.txt	0.5066921606118547	0.0	0.0	0.009560229445506692	0.11663479923518165	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0132627.txt	0.40613718411552346	0.0	0.0	0.004512635379061372	0.07942238267148015	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0132713.txt	0.4878836833602585	0.0016155088852988692	0.0	0.011308562197092083	0.09693053311793215	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0132763.txt	0.5465116279069767	0.005813953488372093	0.001937984496124031	0.005813953488372093	0.11046511627906977	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0133432.txt	0.49291784702549574	0.0	0.0	0.0	0.10198300283286119	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0133466.txt	0.4860557768924303	0.0	0.0	0.010624169986719787	0.12749003984063745	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0133590.txt	0.41414141414141414	0.010101010101010102	0.005050505050505051	0.026936026936026935	0.08922558922558922	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0133725.txt	0.6193771626297578	0.020761245674740483	0.0	0.05190311418685121	0.17647058823529413	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0134497.txt	0.491025641025641	0.0	0.0	0.011538461538461539	0.12307692307692308	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0134673.txt	0.3692647871752349	0.013266998341625208	0.014925373134328358	0.015478164731896076	0.11221669430624655	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0136442.txt	0.3214884344619511	0.009721756620851492	0.01910828025477707	0.025812939993295342	0.11632584646329198	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0136482.txt	0.4323671497584541	0.0036231884057971015	0.0	0.050724637681159424	0.12077294685990338	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0137030.txt	0.3768953068592058	0.006498194945848376	0.008664259927797834	0.01444043321299639	0.1884476534296029	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0137473.txt	0.3913764510779436	0.01077943615257048	0.00912106135986733	0.03731343283582089	0.1351575456053068	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0138831.txt	0.5880952380952381	0.0	0.014285714285714285	0.002380952380952381	0.15714285714285714	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0138935.txt	0.39387755102040817	0.0020408163265306124	0.0020408163265306124	0.003061224489795918	0.10714285714285714	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0139776.txt	0.4731182795698925	0.0	0.0	0.021505376344086023	0.12365591397849462	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0139890.txt	0.6	0.0	0.0	0.046153846153846156	0.14871794871794872	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0141549.txt	0.4855371900826446	0.0	0.0	0.012396694214876033	0.09504132231404959	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0141686.txt	0.5075471698113208	0.0	0.0	0.016981132075471698	0.08867924528301886	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0142089.txt	0.4020552344251766	0.0012845215157353885	0.0	0.019267822736030827	0.1111111111111111	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0142185.txt	0.34750370736529906	0.018783984181908058	0.0004943153732081067	0.042511122095897184	0.11962432031636185	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0142755.txt	0.4297945205479452	0.0	0.0017123287671232876	0.0	0.15924657534246575	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0142846.txt	0.5752427184466019	0.0	0.0	0.01699029126213592	0.09951456310679611	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0143125.txt	0.5037878787878788	0.008838383838383838	0.0	0.015151515151515152	0.14393939393939395	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0144351.txt	0.5368248772504092	0.004909983633387889	0.0016366612111292963	0.016366612111292964	0.09819967266775777	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0145442.txt	0.5944700460829493	0.0	0.0	0.018433179723502304	0.1152073732718894	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0145443.txt	0.43729096989966554	0.0	0.0016722408026755853	0.013377926421404682	0.10033444816053512	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0146190.txt	0.477124183006536	0.006535947712418301	0.008169934640522876	0.008169934640522876	0.12908496732026145	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0146883.txt	0.40540540540540543	0.000819000819000819	0.001638001638001638	0.012285012285012284	0.12039312039312039	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0147631.txt	0.40945674044265595	0.02012072434607646	0.0	0.060362173038229376	0.11267605633802817	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0150905.txt	0.44370860927152317	0.014900662251655629	0.0016556291390728477	0.03642384105960265	0.14403973509933773	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0152654.txt	0.40516545601291365	0.023405972558514933	0.003228410008071025	0.03954802259887006	0.14366424535916061	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0153763.txt	0.45717592592592593	0.004629629629629629	0.0	0.017361111111111112	0.12268518518518519	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0153936.txt	0.3905109489051095	0.0	0.0	0.01824817518248175	0.1843065693430657	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0154696.txt	0.4477434679334917	0.0035629453681710215	0.0	0.0332541567695962	0.12470308788598575	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0157531.txt	0.5925925925925926	0.0	0.013888888888888888	0.027777777777777776	0.12037037037037036	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0157969.txt	0.5714285714285714	0.0	0.0	0.007722007722007722	0.10424710424710425	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0159099.txt	0.52	0.00909090909090909	0.0	0.038181818181818185	0.12363636363636364	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0159251.txt	0.43478260869565216	0.0042765502494654314	0.006414825374198147	0.026372059871703494	0.13257305773342837	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0160067.txt	0.44965104685942175	0.0	0.0009970089730807576	0.006979062811565304	0.10468594217347957	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0160410.txt	0.5040650406504065	0.013550135501355014	0.0	0.04336043360433604	0.08130081300813008	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0160533.txt	0.4482758620689655	0.0	0.0	0.01345668629100084	0.11101766190075694	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0165061.txt	0.5768194070080862	0.0	0.0	0.005390835579514825	0.10512129380053908	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0165224.txt	0.648	0.0	0.004	0.024	0.136	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0165550.txt	0.4849833147942158	0.011123470522803115	0.0	0.035595105672969966	0.1646273637374861	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0165557.txt	0.5606060606060606	0.0	0.0021645021645021645	0.021645021645021644	0.10173160173160173	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0166253.txt	0.6797752808988764	0.011235955056179775	0.0	0.0056179775280898875	0.0898876404494382	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0167673.txt	0.38387096774193546	0.0	0.004838709677419355	0.029838709677419355	0.12258064516129032	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0168596.txt	0.27160933879878807	0.010871502405988238	0.014792372126180717	0.016396364284441276	0.13099269292461238	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0169429.txt	0.44874274661508706	0.009671179883945842	0.0038684719535783366	0.03288201160541586	0.09864603481624758	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0170519.txt	0.3776932826362484	0.0	0.0012674271229404308	0.07097591888466413	0.09885931558935361	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0171338.txt	0.4944920440636475	0.0	0.0	0.008567931456548347	0.09791921664626684	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0172466.txt	0.4647058823529412	0.0	0.0	0.00196078431372549	0.11372549019607843	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0173202.txt	0.44868035190615835	0.001466275659824047	0.001466275659824047	0.015395894428152493	0.1063049853372434	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0173918.txt	0.3378451543042772	0.02057390362750406	0.017325392528424473	0.04223064428803465	0.1261505143475907	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0174144.txt	0.43072573044297835	0.0	0.0	0.019792648444863337	0.10367577756833177	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0175359.txt	0.4658990256864482	0.0141718334809566	0.002657218777679362	0.02037201062887511	0.13817537643932684	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0176118.txt	0.7037037037037037	0.0	0.0	0.030864197530864196	0.1111111111111111	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0176199.txt	0.427307206068268	0.0	0.0	0.017699115044247787	0.11883691529709228	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0176315.txt	0.49269311064718163	0.016701461377870562	0.0020876826722338203	0.037578288100208766	0.12734864300626306	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0176402.txt	0.39328165374677004	0.011369509043927648	0.014987080103359173	0.029974160206718347	0.11421188630490955	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0176497.txt	0.355134074558535	0.007848266841072597	0.013734466971877043	0.03793328973185088	0.08175277959450622	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0177547.txt	0.5307820299500832	0.0	0.0016638935108153079	0.004991680532445923	0.1281198003327787	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0178214.txt	0.4635258358662614	0.001519756838905775	0.00303951367781155	0.00911854103343465	0.10030395136778116	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0180220.txt	0.49032882011605416	0.020309477756286266	0.004835589941972921	0.02321083172147002	0.09574468085106383	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0181433.txt	0.4834710743801653	0.002066115702479339	0.0	0.026859504132231406	0.09504132231404959	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0182339.txt	0.41779497098646035	0.0019342359767891683	0.0	0.0019342359767891683	0.07736943907156674	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0182824.txt	0.4437577255871446	0.0012360939431396785	0.0	0.007416563658838072	0.0865265760197775	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0184070.txt	0.5034168564920274	0.0	0.002277904328018223	0.018223234624145785	0.09111617312072894	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0184410.txt	0.5122749590834698	0.006546644844517185	0.0016366612111292963	0.01309328968903437	0.1260229132569558	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0184429.txt	0.506578947368421	0.0	0.0021929824561403508	0.021929824561403508	0.12719298245614036	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0184853.txt	0.6186046511627907	0.0	0.0	0.023255813953488372	0.09767441860465116	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0186831.txt	0.513978494623656	0.0	0.0	0.025806451612903226	0.14408602150537633	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0187878.txt	0.448586118251928	0.005141388174807198	0.006426735218508998	0.011568123393316195	0.11696658097686376	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0188810.txt	0.424	0.0	0.0	0.018666666666666668	0.11133333333333334	NA
D:\python_projects\F18_DIGHT360\assignments\Mini-CORE\1+NA+NE+NA-NA-NA-NA+NE-NE-NE-NE+NNNN+0188851.txt	0.5777777777777777	0.008333333333333333	0.002777777777777778	0.03888888888888889	0.08611111111111111	NA
